playerId,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
2508061,Antonio Brown,WR,PIT,WR,PIT,185.2612,367.1829,null,1,1,1,null,null,40.3354,1.365,-0.365,44,382.9055,347.7361,5.154,null
2495454,Julio Jones,WR,ATL,WR,ATL,154.4809,336.4026,null,2,2,2,null,null,28.2407,3.11,-1.11,40,349.89,305.5209,7.0468,null
2543496,Odell Beckham,WR,NYG,WR,NYG,135.3707,317.2924,null,3,3,3,null,null,30.0165,2.785,0.215,43,325.9108,292.0257,7.1516,null
2540165,DeAndre Hopkins,WR,HOU,WR,HOU,117.1097,299.0315,null,6,4,4,null,null,23.9988,5.765,-1.765,37,310.1781,267.825,7.1069,null
2553435,David Johnson,RB,ARI,RB,ARI,108.3757,285.4637,null,4,5,1,null,null,16.5333,7.28,-2.28,33,303.546,255.81,3.4682,null
2552475,Todd Gurley,RB,LA,RB,LA,100.0816,277.1696,null,5,6,2,null,null,16.7608,5.215,0.785,39,297.8842,251.073,5.3511,null
497278,Dez Bryant,WR,DAL,WR,DAL,93.5986,275.5203,null,11,7,5,null,null,2.8244,10.915,-3.915,32,304.4162,256,8.2505,null
2540154,Keenan Allen,WR,SD,WR,SD,92.6232,274.5449,null,14,8,6,null,null,5.1799,16.305,-8.305,28,298.868,252.6,8.3793,null
2495450,A.J. Green,WR,CIN,WR,CIN,88.9252,270.8469,null,8,9,7,null,null,3.9369,7.65,1.35,35,275.2041,256.3562,4.9819,null
2495893,Brandon Marshall,WR,NYJ,WR,NYJ,85.9616,267.8833,null,15,10,8,null,null,3.3253,18.54,-8.54,21,287.2009,249.8211,4.0017,null
1032,Jordy Nelson,WR,GB,WR,GB,84.015,265.9368,null,18,11,9,null,null,5.0327,19.95,-8.95,26,287.5665,252.3083,6.0382,null
2543583,Devonta Freeman,RB,ATL,RB,ATL,83.6031,260.6911,null,16,12,3,null,null,1.8852,20.69,-8.69,25,276.0001,235.44,6.859,null
2533034,Lamar Miller,RB,HOU,RB,HOU,83.0386,260.1266,null,9,13,4,null,null,2.6443,12.885,0.115,27,277.6938,245.7022,3.6156,null
2533039,Alshon Jeffery,WR,CHI,WR,CHI,81.2574,263.1791,null,20,14,10,null,null,8.509,22.55,-8.55,27,276.434,242.0729,8.2142,null
2555224,Ezekiel Elliott,RB,DAL,RB,DAL,80.3971,257.4852,null,12,15,5,null,null,3.0304,11.48,3.52,40,281.8972,228.1,5.134,null
925,Jamaal Charles,RB,KC,RB,KC,80.3914,257.4794,null,17,16,6,null,null,10.7996,22.175,-6.175,23,273.5555,240.4971,4.9408,null
497240,Rob Gronkowski,TE,NE,TE,NE,79.214,254.7485,null,7,17,1,null,null,28.9052,12.335,4.665,32,270.0418,236.1725,4.4668,null
2543509,Allen Robinson,WR,JAC,WR,JAC,76.7072,258.629,null,13,18,11,null,null,8.4524,10.575,7.425,33,282.4762,230.2,6.3476,null
2507164,Adrian Peterson,RB,MIN,RB,MIN,74.3422,251.4302,null,10,19,7,null,null,9.6283,12.38,6.62,29,260.3793,222.74,3.4197,null
2543488,Jarvis Landry,WR,MIA,WR,MIA,68.7895,250.7113,null,30,20,12,null,null,1.1909,28.8,-8.8,20,268.9503,237.6,4.883,null
2543468,Mike Evans,WR,TB,WR,TB,67.7201,249.6418,null,19,21,13,null,null,1.1902,18.625,2.375,31,254.7428,238.2,5.4244,null
2543498,Brandin Cooks,WR,NO,WR,NO,67.4771,249.3988,null,23,22,14,null,null,4.5764,22.275,-0.275,26,279.6616,228.0106,5.9219,null
2552487,Amari Cooper,WR,OAK,WR,OAK,65.5827,247.5044,null,24,23,15,null,null,6.5519,19.8,3.2,32,267.8906,227.4277,5.7234,null
2540175,LeVeon Bell,RB,PIT,RB,PIT,64.8415,241.9295,null,21,24,8,null,null,3.1951,13.605,10.395,36,259.0864,204.4,8.0245,null
2495466,Mark Ingram,RB,NO,RB,NO,64.5863,241.6743,null,22,25,9,null,null,15.4857,27.85,-2.85,21,259.2041,224.3,6.5085,null
2540160,Jordan Reed,TE,WAS,TE,WAS,61.0601,236.5946,null,37,26,2,null,null,28.5021,40.055,-14.055,16,244.2441,224.7199,7.5899,null
497326,Golden Tate,WR,DET,WR,DET,60.2186,242.1404,null,36,27,16,null,null,3.1625,39.245,-12.245,17,273.0008,220.8825,4.5441,null
79607,LeSean McCoy,RB,BUF,RB,BUF,58.7066,235.7946,null,26,28,10,null,null,19.9786,31.42,-3.42,20,262.1395,199.9,5.4294,null
497328,Demaryius Thomas,WR,DEN,WR,DEN,57.843,239.7648,null,25,29,17,null,null,1.7408,27.93,1.07,25,255.067,217.5,4.2353,null
2495455,Cam Newton,QB,CAR,QB,CAR,57.6048,347.7812,null,38,30,1,null,null,9.0325,30.125,-0.125,27,358.8879,322.72,6.3695,null
2543457,Sammy Watkins,WR,BUF,WR,BUF,56.2692,238.1909,null,31,31,18,null,null,2.1418,28.9,2.1,27,255.1808,220.261,8.8267,null
2532865,T.Y. Hilton,WR,IND,WR,IND,55.9353,237.857,null,28,32,19,null,null,4.7747,26.25,5.75,23,241.2909,222.95,5.6316,null
2506363,Aaron Rodgers,QB,GB,QB,GB,53.7718,343.9482,null,42,33,2,null,null,11.3603,35.545,-2.545,26,354.8091,320.76,4.0911,null
2495448,Randall Cobb,WR,GB,WR,GB,52.3196,234.2413,null,34,34,20,null,null,3.9616,33.55,0.45,22,252.6538,213.74,5.5901,null
238498,Julian Edelman,WR,NE,WR,NE,50.0016,231.9233,null,33,35,21,null,null,3.5434,39.535,-4.535,18,249.1691,191.574,7.7001,null
497284,Eric Decker,WR,NYJ,WR,NYJ,46.7144,228.6361,null,43,36,22,null,null,1.3552,50.17,-14.17,13,248.3308,200.42,6.099,null
2506106,Larry Fitzgerald,WR,ARI,WR,ARI,46.2021,228.1238,null,52,37,23,null,null,3.624,58.74,-21.74,12,247.7872,212.1259,4.0866,null
80429,Jeremy Maclin,WR,KC,WR,KC,44.5162,226.438,null,35,38,24,null,null,6.8562,42.98,-4.98,16,233.6954,198.99,4.2106,null
2532975,Russell Wilson,QB,SEA,QB,SEA,43.3728,333.5491,null,51,39,3,null,null,6.3168,49.605,-10.605,23,348.9402,306.64,4.5956,null
2506109,Ben Roethlisberger,QB,PIT,QB,PIT,41.4503,331.6267,null,71,40,4,null,null,12.95,67.415,-27.415,13,337.5109,326.05,4.8873,null
2530747,Doug Baldwin,WR,SEA,WR,SEA,40.64,222.5617,null,48,41,25,null,null,6.1468,48.51,-7.51,15,244.6283,202.2,4.4838,null
2495700,Greg Olsen,TE,CAR,TE,CAR,39.5575,215.092,null,44,42,3,null,null,19.295,49.82,-7.82,14,220.7535,203.1996,3.1487,null
2540168,Eddie Lacy,RB,GB,RB,GB,39.4946,216.5826,null,29,43,11,null,null,3.8169,30.605,12.395,21,228.3458,201,6.3545,null
2532899,Doug Martin,RB,TB,RB,TB,37.9615,215.0495,null,27,44,12,null,null,7.8157,32.42,11.58,19,224.8092,188.54,4.8421,null
2543471,Kelvin Benjamin,WR,CAR,WR,CAR,34.68,216.6017,null,46,45,26,null,null,3.0609,34.695,10.305,20,222.6338,204.7843,6.5585,null
2543614,Donte Moncrief,WR,IND,WR,IND,34.3066,216.2283,null,49,46,27,null,null,5.801,44.195,1.805,16,234.2855,183.6158,4.3359,null
2533056,Luke Kuechly,LB,CAR,LB,CAR,33.9076,149.8794,null,null,47,1,null,null,5.6445,61.2,-14.2,13,155.1974,138.7,1.4555,null
2495488,J.J. Watt,DL,HOU,DL,HOU,33.4256,113.837,null,null,48,1,null,null,23.6249,null,null,19,116.3441,111.75,1.2653,null
234,Matt Forte,RB,NYJ,RB,NYJ,33.394,210.482,null,41,49,13,null,null,6.7283,46.85,2.15,18,224.799,189.8318,4.96,null
2533031,Andrew Luck,QB,IND,QB,IND,32.6617,322.838,null,58,50,5,null,null,14.215,45.795,4.205,26,336.3,303.8503,6.0867,null
2532828,Lavonte David,LB,TB,LB,TB,30.3276,146.2995,null,null,51,2,null,null,7.1944,null,null,11,151.3204,139.8,1.7159,null
2543500,Jordan Matthews,WR,PHI,WR,PHI,28.9315,210.8532,null,53,52,28,null,null,1.9108,56.485,-4.485,15,222.8803,192.2977,4.0934,null
497322,Emmanuel Sanders,WR,DEN,WR,DEN,28.0796,210.0013,null,63,53,29,null,null,4.387,68.62,-15.62,12,240.2137,164.0443,6.4818,null
2540269,C.J. Anderson,RB,DEN,RB,DEN,26.8977,203.9857,null,32,54,14,null,null,0.5624,41.19,12.81,17,218.5381,184.6,5.6482,null
2543743,Carlos Hyde,RB,SF,RB,SF,26.4336,203.5216,null,40,55,15,null,null,0.2294,43.83,11.17,16,216.266,172.2837,7.8115,null
2495469,Dion Lewis,RB,NE,RB,NE,26.237,203.325,null,39,56,16,null,null,0.1365,50.935,5.065,13,233.5182,166.6352,4.9011,null
2508088,NaVorro Bowman,LB,SF,LB,SF,26.1985,142.1704,null,null,57,3,null,null,8.5492,null,null,9,151.9411,129.55,1.9763,null
2553733,Thomas Rawls,RB,SEA,RB,SEA,26.1713,203.2593,null,45,58,17,null,null,3.844,40.075,17.925,18,229.2053,171.0309,5.8588,null
4327,Danny Woodhead,RB,SD,RB,SD,26.0297,203.1177,null,50,59,18,null,null,7.7678,64.04,-5.04,8,218.3155,173.47,4.4585,null
71269,Michael Crabtree,WR,OAK,WR,OAK,25.9618,207.8836,null,72,60,30,null,null,7.5256,81.88,-21.88,9,224.9009,188.4,4.253,72
2495966,Delanie Walker,TE,TEN,TE,TEN,25.5584,201.0929,null,60,61,4,null,null,10.8601,72.005,-11.005,10,214.8888,176.4462,4.1967,null
2504775,Drew Brees,QB,NO,QB,NO,24.339,314.5154,null,61,62,6,null,null,15.3501,62.185,-0.185,14,327.6487,296.2103,3.4681,null
2532841,Michael Floyd,WR,ARI,WR,ARI,21.4234,203.3451,null,59,63,31,null,null,7.5038,54.21,8.79,12,215.3898,189.5,5.6977,74
71365,DeAndre Levy,LB,DET,LB,DET,20.0679,136.0398,null,null,64,4,null,null,5.9629,null,null,5,139.976,130,2.7574,null
2541161,Latavius Murray,RB,OAK,RB,OAK,18.6248,195.7128,null,47,65,19,null,null,1.441,46.845,18.155,13,206.4484,183.3805,6.2696,null
2552379,Jeremy Langford,RB,CHI,RB,CHI,17.899,194.9871,null,77,66,20,null,null,1.8565,66.4,-0.4,11,208.6919,177.8,4.6451,null
2495207,DeMarco Murray,RB,TEN,RB,TEN,16.4685,193.5565,null,55,67,21,null,null,3.2491,54.88,12.12,15,220.4826,168.4,6.951,null
2552461,Duke Johnson,RB,CLE,RB,CLE,15.6167,192.7047,null,54,68,22,null,null,6.4385,58.285,9.715,11,199.3773,182.1,7.8787,null
2543847,John Brown,WR,ARI,WR,ARI,15.4492,197.3709,null,64,69,32,null,null,6.6452,68.02,0.98,11,211.4352,173.6985,4.1227,71
2540143,Alec Ogletree,LB,LA,LB,LA,15.2308,131.2026,null,null,70,5,null,null,2.7964,null,null,7,140.0675,119.1,2.5405,null
2540258,Travis Kelce,TE,KC,TE,KC,14.9667,190.5012,null,56,71,5,null,null,10.9263,66.325,4.675,12,202.4374,183.4901,3.4815,null
2532838,Coby Fleener,TE,NO,TE,NO,14.4299,189.9644,null,70,72,6,null,null,21.6448,69.705,2.295,8,204.5677,162.81,4.7004,32
2543463,Khalil Mack,DL,OAK,DL,OAK,13.0886,93.5,null,null,73,2,null,null,9.397,null,null,9,93.5,93.5,7.5911,null
2543711,Telvin Smith,LB,JAC,LB,JAC,12.9791,128.951,null,null,74,6,null,null,1.3196,null,null,8,140.7952,107.8602,2.2801,null
2506121,Philip Rivers,QB,SD,QB,SD,12.5543,302.7306,null,92,75,7,null,null,7.7124,100.24,-25.24,8,313.2402,287.9005,3.6292,null
2552430,Tyler Lockett,WR,SEA,WR,SEA,12.39,194.3117,null,75,76,33,null,null,7.7331,69.92,6.08,13,213.5045,167.8,4.9782,62
496937,Sean Lee,LB,DAL,LB,DAL,11.8897,127.8615,null,null,77,7,null,null,0.5401,null,null,4,131.8069,122.25,2.931,null
2506889,DQwell Jackson,LB,IND,LB,IND,11.4294,127.4013,null,null,78,8,null,null,0.325,null,null,6,139.1354,110.2602,2.931,null
2495712,Paul Posluszny,LB,JAC,LB,JAC,11.2697,127.2415,null,null,79,9,null,null,2.4403,null,null,6,132.7331,119.95,4.1895,null
2506353,Derrick Johnson,LB,KC,LB,KC,10.9391,126.911,null,null,80,10,null,null,5.6859,null,null,4,131.8694,118.45,2.9744,null
2540156,Giovani Bernard,RB,CIN,RB,CIN,10.822,187.9101,null,57,81,23,null,null,5.0162,65.205,15.795,12,192.7407,176.1418,4.9382,null
2552635,Matt Jones,RB,WAS,RB,WAS,7.5343,184.6224,null,66,82,24,null,null,3.9829,62.41,19.59,10,192.2388,167.23,5.0298,53
2543464,C.J. Mosley,LB,BAL,LB,BAL,6.7196,122.6914,null,null,83,11,null,null,3.6907,null,null,7,128.1171,115.45,2.3235,null
2543485,Aaron Donald,DL,LA,DL,LA,6.5129,86.9242,null,null,84,3,null,null,6.2097,null,null,10,101.5016,71.35,1.6471,null
2505996,Eli Manning,QB,NYG,QB,NYG,5.4236,295.6,null,82,85,8,null,null,2.9535,93.615,-8.615,8,302.949,277.1,3.7696,null
2550353,Allen Hurns,WR,JAC,WR,JAC,5.2181,187.1398,null,74,86,34,null,null,2.407,66.83,19.17,12,205.8004,166.7,5.0426,63
496739,Reshad Jones,DB,MIA,DB,MIA,4.6869,129.4738,null,null,87,1,null,null,13.1186,null,null,8,140.3259,116.2,1.7996,54
2532820,Kirk Cousins,QB,WAS,QB,WAS,4.2601,294.4365,null,122,88,9,null,null,3.9541,115.705,-27.705,8,311.7214,272.6205,4.8467,14
2552409,DeVante Parker,WR,MIA,WR,MIA,4.0956,186.0174,null,67,89,35,null,null,3.0907,67.34,21.66,15,195.3341,167.3582,7.6287,73
79555,Arian Foster,RB,MIA,RB,MIA,4.0773,181.1653,null,79,90,25,null,null,1.5791,65.905,24.095,7,193.9683,160.5457,7.9193,12
2499278,Malcolm Smith,LB,OAK,LB,OAK,3.7869,119.7588,null,null,91,12,null,null,2.2935,null,null,5,124.1549,115,3.8424,43
2552469,Melvin Gordon,RB,SD,RB,SD,3.0256,180.1136,null,78,92,26,null,null,1.3292,79.625,12.375,11,188.2298,171.9,8.441,54
2532966,Bobby Wagner,LB,SEA,LB,SEA,2.2707,118.2426,null,null,93,13,null,null,1.8911,null,null,6,121.6971,111.8602,2.5405,51
2543603,Jeremy Hill,RB,CIN,RB,CIN,1.9709,179.059,null,68,94,27,null,null,0.7123,71.315,22.685,11,191.7759,154.8,4.1548,45
1581,DeSean Jackson,WR,WAS,WR,WAS,1.5265,183.4483,null,81,95,36,null,null,2.2898,91.46,3.54,7,199.5321,153.1552,6.026,67
497188,Ryan Mathews,RB,PHI,RB,PHI,1.4217,178.5098,null,62,96,28,null,null,1.0634,73.545,22.455,9,187.6945,155.99,6.9509,49
949,Jonathan Stewart,RB,CAR,RB,CAR,1.0956,178.1836,null,65,97,29,null,null,1.6434,77.04,19.96,10,189.29,159.0952,5.499,48
2539931,Ezekiel Ansah,DL,DET,DL,DET,0.8705,81.2818,null,null,98,4,null,null,1.3057,null,null,6,86.2984,74.4,2.0288,2
2539311,Jamie Collins,LB,NE,LB,NE,0.716,116.6879,null,null,99,14,null,null,1.074,null,null,7,121.1601,110.0205,2.1933,54
2543477,Blake Bortles,QB,JAC,QB,JAC,0.6801,290.8564,null,97,100,10,null,null,1.0201,81.115,18.885,16,306.1979,274.2005,5.1833,15
2532884,Marvin Jones,WR,DET,WR,DET,0.4833,182.405,null,76,101,37,null,null,2.7411,86.145,14.855,8,202.1925,153.0447,6.2772,58
2514414,Jerrell Freeman,LB,CHI,LB,CHI,0.0433,116.0152,null,null,102,15,null,null,1.2922,null,null,2,123.7017,106.25,3.6688,45
100004,Panthers,DST,CAR,DST,CAR,0,136.8063,null,156,103,1,null,null,7.0536,136.59,-33.59,4,153.3018,115.6,6.7684,null
2506922,Stephen Gostkowski,K,NE,K,NE,0,155.0941,null,246,103,1,null,null,10.0778,133.495,-30.495,3,160.0637,139.3469,1.679,null
2505245,Carson Palmer,QB,ARI,QB,ARI,-0.0681,290.1083,null,73,105,11,null,null,5.9717,84.085,20.915,8,297.442,280.5924,3.8284,28
496780,Carlos Dunlap,DL,CIN,DL,CIN,-0.2642,80.1472,null,null,106,5,null,null,0.5426,null,null,7,82.977,75.85,1.7561,6
2552374,Ameer Abdullah,RB,DET,RB,DET,-0.379,176.709,null,80,107,30,null,null,1.2969,85.35,21.65,10,184.4028,157.7,4.9125,44
2495920,Rob Ninkovich,DL,NE,DL,NE,-0.6063,79.805,null,null,108,6,null,null,1.0271,null,null,2,91.5862,66.6602,6.3368,1
79860,Matthew Stafford,QB,DET,QB,DET,-0.612,289.5644,null,126,109,12,null,null,11.6988,123.625,-14.625,7,303.1628,265.2648,4.6728,11
71345,Rashad Jennings,RB,NYG,RB,NYG,-0.7166,176.3715,null,85,110,31,null,null,4.4059,95.52,14.48,6,183.5424,163.2,4.6013,52
2543769,Deone Bucannon,LB,ARI,LB,ARI,-0.7593,115.2126,null,null,111,16,null,null,1.3147,null,null,5,115.6833,114.3,null,62
2495485,Robert Quinn,DL,LA,DL,LA,-1.0073,79.4041,null,null,112,7,null,null,1.6475,null,null,6,81.9125,76.3205,2.0288,2
2552592,Kwon Alexander,LB,TB,LB,TB,-1.7384,114.2334,null,null,113,17,null,null,0.8437,null,null,5,117.5447,111.4,2.5405,51
2550256,Willie Snead,WR,NO,WR,NO,-2.0098,179.9119,null,93,114,38,null,null,0.8146,104.49,9.51,6,186.4961,169.5246,3.7215,75
2495490,Muhammad Wilkerson,DL,NYJ,DL,NYJ,-2.2596,78.1518,null,null,115,8,null,null,2.6199,null,null,6,81.8373,72.8,1.8652,5
2532961,Danny Trevathan,LB,CHI,LB,CHI,-2.4096,113.5623,null,null,116,18,null,null,0.8953,null,null,3,116.763,109.75,2.9744,49
2539336,Tavon Austin,WR,LA,WR,LA,-2.5059,179.4159,null,107,117,39,null,null,1.677,116.59,0.41,6,199.8487,160,5.2724,50
2506404,Frank Gore,RB,IND,RB,IND,-2.6354,174.4527,null,69,118,32,null,null,7.1135,86.935,31.065,8,194.6003,150.3906,4.2171,37
2532898,Brandon Marshall,LB,DEN,LB,DEN,-2.7548,113.2171,null,null,119,19,null,null,1.9061,null,null,4,115.834,110.45,2.1065,55
2533051,Fletcher Cox,DL,PHI,DL,PHI,-3.0499,77.3614,null,null,120,9,null,null,3.7102,null,null,5,80.9537,71.95,2.0288,2
2552608,Stefon Diggs,WR,MIN,WR,MIN,-3.1431,178.7787,null,102,121,40,null,null,2.3766,98.515,22.485,7,201.5285,153.4255,4.6398,68
100009,Broncos,DST,DEN,DST,DEN,-3.2795,133.5268,null,143,122,2,null,null,8.2101,116.64,5.36,5,146.9155,121.6,1.6559,null
2552312,Eric Kendricks,LB,MIN,LB,MIN,-3.8549,112.117,null,null,123,20,null,null,2.6938,null,null,5,118.9182,99.4699,3.148,48
2543769,Deone Bucannon,DB,ARI,DB,ARI,-4.6869,120.1,null,null,124,2,null,null,8.8448,null,null,5,120.1,120.1,null,null
2553432,Kevin White,WR,CHI,WR,CHI,-5.2226,176.6991,null,88,125,41,null,null,1.9591,75.35,49.65,16,190.3878,161.5111,5.1132,66
2506112,Karlos Dansby,LB,CIN,LB,CIN,-5.4669,110.505,null,null,126,21,null,null,2.2021,null,null,1,112.6498,108.15,5.665,19
2495459,Torrey Smith,WR,SF,WR,SF,-5.8167,176.105,null,104,127,42,null,null,6.9207,109.05,17.95,5,191.4987,148.4711,4.3463,65
2505629,Jason Witten,TE,DAL,TE,DAL,-6.349,169.1855,null,119,128,7,null,null,2.0095,149.15,-21.15,3,177.3466,161.8341,3.4333,38
2539296,Kawann Short,DL,CAR,DL,CAR,-6.709,73.7024,null,null,129,10,null,null,0.4051,null,null,4,77.1218,70.65,2.8468,null
496796,Jerry Hughes,DL,BUF,DL,BUF,-6.8114,73.6,null,null,130,11,null,null,0.6423,null,null,1,73.6,73.6,null,null
744,Calais Campbell,DL,ARI,DL,ARI,-7.4167,72.9946,null,null,131,12,null,null,0.0763,null,null,4,75.7192,70.3301,2.5741,null
496790,Everson Griffen,DL,MIN,DL,MIN,-7.4905,72.9209,null,null,132,13,null,null,0.2203,null,null,4,78.2625,66.9,2.6286,null
2495184,Cameron Jordan,DL,NO,DL,NO,-7.4955,72.9158,null,null,133,14,null,null,0.9172,null,null,4,75.4721,70.3301,1.6471,null
2552471,T.J. Yeldon,RB,JAC,RB,JAC,-7.6097,169.4783,null,87,134,33,null,null,5.4266,98.885,35.115,10,174.7191,155.51,8.9389,50
2552315,Jordan Hicks,LB,PHI,LB,PHI,-7.6303,108.3415,null,null,135,22,null,null,0.2023,null,null,5,126.428,76.8602,2.3669,53
2495762,Lawrence Timmons,LB,PIT,LB,PIT,-7.7076,108.2642,null,null,136,23,null,null,0.4409,null,null,3,112.1547,103.3,2.6273,50
496843,Jason Pierre-Paul,DL,NYG,DL,NYG,-7.926,72.4854,null,null,137,15,null,null,1.9754,null,null,3,76.4573,69.25,2.9013,null
2543486,Ryan Shazier,LB,PIT,LB,PIT,-7.9577,108.0142,null,null,138,24,null,null,0.9975,null,null,6,117.2253,93.3205,3.8858,42
2540158,Zach Ertz,TE,PHI,TE,PHI,-8.0809,167.4537,null,86,139,8,null,null,1.1651,98.26,40.74,7,189.3322,143.4,6.3288,26
2532789,Mark Barron,LB,LA,LB,LA,-8.3394,107.6325,null,null,140,25,null,null,1.5585,null,null,3,109.0485,105.8,null,60
2555295,Sterling Shepard,WR,NYG,WR,NYG,-8.5467,173.375,null,101,141,43,null,null,8.6131,79.335,61.665,11,192.9971,146.0404,5.5461,54
1060,Gary Barnidge,TE,CLE,TE,CLE,-8.6362,166.8983,null,83,142,9,null,null,2.4188,101.415,40.585,7,179.5989,143.5,4.4555,34
2536340,Justin Tucker,K,BAL,K,BAL,-8.6857,146.4083,null,269,143,2,null,null,4.4128,160.045,-17.045,1,152.4743,135.8985,2.9521,null
496861,Ndamukong Suh,DL,MIA,DL,MIA,-8.8994,71.512,null,null,144,16,null,null,2.567,null,null,4,74.8224,67.75,6.8276,null
2532890,Mychal Kendricks,LB,PHI,LB,PHI,-9.5709,106.4009,null,null,145,26,null,null,0.7901,null,null,3,109.2175,102.6602,3.3216,47
2540148,Tyler Eifert,TE,CIN,TE,CIN,-9.8556,165.6789,null,90,146,10,null,null,2.6885,81.175,64.825,12,182.0522,141.4,8.5537,27
2552310,Denzel Perryman,LB,SD,LB,SD,-10.2247,105.7471,null,null,147,27,null,null,0.9217,null,null,5,108.4905,102.6602,5.4481,21
2506352,Thomas Davis,LB,CAR,LB,CAR,-10.4974,105.4745,null,null,148,28,null,null,1.9453,null,null,3,108.7252,102.25,3.6688,45
100026,Cardinals,DST,ARI,DST,ARI,-10.8277,125.9786,null,152,149,3,null,null,4.187,120.52,28.48,4,133.6843,95.2,3.7433,null
1330,Cliff Avril,DL,SEA,DL,SEA,-10.9033,69.508,null,null,150,17,null,null,1.5226,null,null,1,71.8373,66.55,5.1371,null
2552033,Jameis Winston,QB,TB,QB,TB,-11.4676,278.7088,null,120,151,13,null,null,1.9724,114.91,36.09,13,284.8993,264.88,5.1945,20
2550545,Chris Boswell,K,PIT,K,PIT,-11.4698,143.6243,null,274,152,3,null,null,4.6729,181.435,-29.435,1,152.6141,129.759,3.9459,null
2552321,Stephone Anthony,LB,NO,LB,NO,-11.7954,104.1765,null,null,153,29,null,null,1.608,null,null,4,108.4213,97.0301,5.1877,26
2543770,Charles Sims,RB,TB,RB,TB,-11.8879,165.2001,null,84,154,34,null,null,4.0969,98.025,55.975,5,182.5996,136.13,5.4553,43
2495228,Jabaal Sheard,DL,NE,DL,NE,-12.0294,68.382,null,null,155,18,null,null,1.0652,null,null,3,71.742,63.9904,8.0819,null
100016,Chiefs,DST,KC,DST,KC,-12.1513,124.655,null,192,156,4,null,null,6.1762,150.64,5.36,3,132.6964,111.6,4.1189,null
2495613,Corey Graham,DB,BUF,DB,BUF,-12.1766,112.6103,null,null,157,3,null,null,3.4982,null,null,3,117.228,104.2,6.1359,11
2505299,Antonio Gates,TE,SD,TE,SD,-12.2544,163.2801,null,95,158,11,null,null,3.6007,122.2,35.8,4,171.9581,146.9,3.8144,36
2533534,Olivier Vernon,DL,NYG,DL,NYG,-12.8225,67.5889,null,null,159,19,null,null,1.3323,null,null,4,69.5044,64.3301,2.3014,null
2495353,Julius Thomas,TE,JAC,TE,JAC,-12.8339,162.7006,null,89,160,12,null,null,6.5851,94.27,65.73,6,188.9291,142.4,7.1611,25
2533008,Demario Davis,LB,CLE,LB,CLE,-13.09,102.8819,null,null,161,30,null,null,0.6674,null,null,1,103.8164,101.6,4.2329,40
2495240,Tyrod Taylor,QB,BUF,QB,BUF,-13.1541,277.0223,null,117,162,14,null,null,2.4787,126.225,35.775,6,288.2579,266.8,4.6948,16
2508109,Cameron Heyward,DL,PIT,DL,PIT,-13.3667,67.0447,null,null,163,20,null,null,1.5776,null,null,2,68.5044,64.6602,3.0649,null
2543463,Khalil Mack,LB,OAK,LB,OAK,-13.7168,102.2551,null,null,164,31,null,null,0.1725,null,null,9,110.0536,91,6.4462,9
310,Matt Ryan,QB,ATL,QB,ATL,-13.7259,276.4505,null,144,165,15,null,null,4.3577,137.505,27.495,6,280.9061,267.921,3.8578,26
2539935,Kiko Alonso,LB,MIA,LB,MIA,-13.7979,102.174,null,null,166,32,null,null,0.355,null,null,3,112.7028,87.35,5.2311,25
2495252,K.J. Wright,LB,SEA,LB,SEA,-13.9806,101.9913,null,null,167,33,null,null,1.1405,null,null,2,103.6209,99.7,4.7537,32
2540020,Theo Riddick,RB,DET,RB,DET,-14.1846,162.9034,null,94,168,35,null,null,8.735,109.435,58.565,4,180.9998,134.3,4.7592,40
2543814,Preston Brown,LB,BUF,LB,BUF,-14.3252,101.6467,null,null,169,34,null,null,1.681,null,null,2,108.9928,90.45,4.6235,34
2507374,Steven Hauschka,K,SEA,K,SEA,-14.7273,140.3668,null,266,170,4,null,null,4.3132,160.775,9.225,1,144.4189,131.9,2.8965,null
2532789,Mark Barron,DB,LA,DB,LA,-14.8869,109.9,null,null,171,4,null,null,1.6338,null,null,3,109.9,109.9,null,null
2553431,Dante Fowler,DL,JAC,DL,JAC,-14.9429,65.4685,null,null,172,21,null,null,0.5306,null,null,4,66.8324,63.5,null,null
2495476,Jurrell Casey,DL,TEN,DL,TEN,-14.9457,65.4657,null,null,173,22,null,null,1.9594,null,null,1,70.501,58.65,3.5012,null
2495621,David Harris,LB,NYJ,LB,NYJ,-15.917,100.0549,null,null,174,35,null,null,1.5011,null,null,1,101.2864,98.4904,4.3631,38
496762,Geno Atkins,DL,CIN,DL,CIN,-16.0013,64.4101,null,null,175,23,null,null,2.3714,null,null,3,72.9795,56.25,3.7193,null
2533058,Vontaze Burfict,LB,CIN,LB,CIN,-16.0954,99.8765,null,null,176,36,null,null,3.4526,null,null,3,104.2385,92.2,6.1424,13
2532948,Harrison Smith,DB,MIN,DB,MIN,-16.4627,108.3242,null,null,177,5,null,null,0.1175,null,null,4,118.65,94.4,2.5299,47
2552454,Landon Collins,DB,NYG,DB,NYG,-16.5786,108.2083,null,null,178,6,null,null,0.5069,null,null,4,113.3327,99.7,2.256,51
2540180,Tyrann Mathieu,DB,ARI,DB,ARI,-16.5819,108.205,null,null,179,7,null,null,2.0398,null,null,6,121.6949,85.5205,3.3515,42
